id,seed,starting_age,race,sex,insurance,place
87439,173958,40,NHW,F,Y,IHS
87440,35587,40,NHB,M,Y,OHS
87441,472181,40,NHW,M,Y,IHS
87442,209820,40,NHW,F,Y,IHS
87443,383076,40,NHB,F,Y,IHS
87444,113337,40,NHW,M,Y,IHS
87445,442709,40,NHB,F,Y,IHS
87446,477963,40,NHW,M,Y,IHS
87447,788107,40,NHB,F,Y,OHS
87448,724295,40,NHW,F,N,OHS
87449,130452,40,NHW,F,Y,IHS
87450,195492,40,NHW,M,Y,IHS
87451,543994,40,NHB,F,Y,IHS
87452,806231,40,NHW,F,Y,IHS
87453,92324,40,NHW,M,Y,IHS
87454,821070,40,NHW,F,Y,OHS
87455,145641,40,NHW,F,N,IHS
87456,890275,40,NHB,M,Y,IHS
87457,934621,40,NHW,F,Y,OHS
87458,88333,40,NHB,M,Y,IHS
87459,390971,40,NHW,F,Y,IHS
87460,431864,40,NHW,F,Y,OHS
87461,70150,40,NHW,F,Y,IHS
87462,972981,40,NHB,M,Y,IHS
87463,440574,40,NHW,M,Y,OHS
87464,172325,40,NHW,F,N,OHS
87465,610321,40,NHW,M,Y,IHS
87466,209224,40,NHB,M,N,OHS
87467,225409,40,NHB,M,Y,IHS
87468,623407,40,NHW,M,Y,IHS
87469,723673,40,NHW,F,Y,IHS
87470,714384,40,NHW,M,Y,IHS
87471,99331,40,NHW,F,Y,IHS
87472,184983,40,NHW,F,Y,IHS
87473,467108,40,NHW,F,Y,IHS
87474,94337,40,NHW,F,Y,IHS
87475,792846,40,NHW,M,Y,IHS
87476,130683,40,NHW,F,Y,IHS
87477,59492,40,NHW,F,Y,IHS
87478,749873,40,NHW,M,N,IHS
87479,485621,40,NHW,M,Y,IHS
87480,291262,40,NHB,F,Y,IHS
87481,809282,40,NHW,F,Y,IHS
87482,283841,40,NHW,F,Y,OHS
87483,397883,40,NHB,M,N,OHS
87484,297046,40,NHW,F,Y,IHS
87485,358669,40,NHW,F,Y,IHS
87486,970730,40,NHB,M,N,IHS
87487,543372,40,NHB,F,Y,IHS
87488,281859,40,NHB,F,Y,IHS
87489,476243,40,NHW,M,Y,IHS
87490,524793,40,NHW,M,Y,IHS
87491,860191,40,NHW,M,Y,IHS
87492,123963,40,NHW,M,Y,OHS
87493,270508,40,NHW,F,Y,IHS
87494,397293,40,NHW,F,Y,IHS
87495,815519,40,NHW,M,Y,OHS
87496,465010,40,NHB,M,Y,IHS
87497,142645,40,NHW,F,Y,IHS
87498,939350,40,NHW,F,Y,IHS
87499,317699,40,NHW,F,N,IHS
87500,435641,40,NHW,M,Y,IHS
87501,239793,40,NHW,M,Y,IHS
87502,13518,40,NHW,M,Y,IHS
87503,103989,40,NHW,F,Y,OHS
87504,706914,40,NHW,M,N,IHS
87505,253098,40,NHW,F,Y,IHS
87506,334956,40,NHW,M,Y,IHS
87507,524656,40,NHW,M,Y,OHS
87508,521049,40,NHW,M,Y,IHS
87509,774818,40,NHW,F,Y,IHS
87510,270753,40,NHB,F,Y,IHS
87511,61793,40,NHW,F,Y,IHS
87512,136062,40,NHW,F,Y,OHS
87513,689743,40,NHB,M,Y,IHS
87514,584063,40,NHW,F,Y,IHS
87515,574143,40,NHW,M,Y,IHS
87516,32437,40,NHW,F,Y,IHS
87517,95908,40,NHW,M,Y,IHS
87518,815941,40,NHW,F,Y,IHS
87519,207362,40,NHW,M,Y,IHS
87520,976863,40,NHW,F,Y,OHS
87521,521580,40,NHW,F,Y,IHS
87522,597816,40,NHW,M,Y,IHS
87523,509057,40,NHB,M,N,IHS
87524,956048,40,NHW,F,Y,OHS
87525,629308,40,NHW,M,Y,IHS
87526,634744,40,NHW,F,Y,OHS
87527,216065,40,NHW,M,Y,IHS
87528,619913,40,NHW,F,Y,IHS
87529,537613,40,NHW,F,Y,IHS
87530,878433,40,NHW,F,Y,IHS
87531,577416,40,NHW,M,Y,IHS
87532,919239,40,NHB,M,N,IHS
87533,891263,40,NHW,M,Y,IHS
87534,585934,40,NHW,M,Y,IHS
87535,526384,40,NHW,M,Y,IHS
87536,334642,40,NHB,F,Y,IHS
87537,910701,40,NHW,F,Y,IHS
87538,675651,40,NHW,M,Y,IHS
87539,82406,40,NHW,F,N,OHS
87540,217781,40,NHW,F,Y,IHS
87541,337773,40,NHW,F,Y,IHS
87542,575453,40,NHB,F,Y,OHS
87543,272894,40,NHB,F,Y,IHS
87544,305887,40,NHW,M,Y,IHS
87545,41087,40,NHB,F,Y,IHS
87546,709648,40,NHW,F,Y,IHS
87547,575763,40,NHW,F,Y,IHS
87548,178064,40,NHW,F,Y,IHS
87549,189126,40,NHB,F,Y,IHS
87550,905805,40,NHB,M,Y,IHS
87551,812558,40,NHW,F,Y,IHS
87552,70403,40,NHW,M,N,IHS
87553,274872,40,NHW,M,Y,IHS
87554,328830,40,NHW,M,Y,IHS
87555,356157,40,NHB,M,N,IHS
87556,365562,40,NHW,M,Y,IHS
87557,143303,40,NHB,F,Y,IHS
87558,92811,40,NHW,M,Y,IHS
87559,930506,40,NHW,M,Y,IHS
87560,814695,40,NHB,M,Y,IHS
87561,944998,40,NHB,F,N,IHS
87562,529888,40,NHW,M,Y,IHS
87563,367705,40,NHW,M,Y,IHS
87564,450886,40,NHW,M,Y,IHS
87565,714787,40,NHW,F,Y,IHS
87566,273726,40,NHB,M,N,IHS
87567,784912,40,NHW,F,Y,IHS
87568,892027,40,NHW,M,Y,IHS
87569,34079,40,NHW,M,Y,IHS
87570,441369,40,NHW,M,N,IHS
87571,16492,40,NHW,M,N,OHS
87572,835329,40,NHB,M,Y,OHS
87573,168877,40,NHW,F,Y,IHS
87574,489219,40,NHW,F,Y,OHS
87575,664955,40,NHW,M,Y,OHS
87576,641450,40,NHW,F,Y,OHS
87577,823860,40,NHW,F,Y,IHS
87578,294715,40,NHB,F,N,OHS
87579,961267,40,NHW,M,Y,OHS
87580,623432,40,NHW,F,Y,IHS
87581,140162,40,NHW,M,Y,OHS
87582,510966,40,NHW,M,Y,OHS
87583,800592,40,NHB,M,Y,IHS
87584,82280,40,NHW,F,N,OHS
87585,872741,40,NHW,F,Y,IHS
87586,2533,40,NHW,F,Y,OHS
87587,825046,40,NHW,M,Y,IHS
87588,6612,40,NHW,M,N,IHS
87589,881549,40,NHW,F,Y,IHS
87590,140457,40,NHW,F,Y,IHS
87591,915353,40,NHW,M,Y,IHS
87592,45564,40,NHW,F,Y,IHS
87593,337559,40,NHB,F,Y,IHS
87594,159099,40,NHW,F,Y,IHS
87595,795248,40,NHW,F,Y,IHS
87596,83506,40,NHW,F,Y,IHS
87597,979467,40,NHW,F,Y,IHS
87598,656061,40,NHW,F,Y,IHS
87599,965650,40,NHB,F,Y,IHS
87600,805291,40,NHW,F,Y,IHS
87601,327297,40,NHB,F,Y,IHS
87602,917196,40,NHW,M,Y,IHS
87603,523862,40,NHW,F,N,OHS
87604,862346,40,NHW,F,N,IHS
87605,750029,40,NHW,M,Y,OHS
87606,333852,40,NHW,F,Y,IHS
87607,28204,40,NHW,M,Y,IHS
87608,90599,40,NHB,F,Y,IHS
87609,675333,40,NHW,F,Y,IHS
87610,984998,40,NHW,F,Y,IHS
87611,311708,40,NHW,M,Y,IHS
87612,579321,40,NHW,F,Y,IHS
87613,736487,40,NHB,M,Y,IHS
87614,532546,40,NHW,F,Y,IHS
87615,49709,40,NHW,M,Y,IHS
87616,756098,40,NHW,F,Y,IHS
87617,941220,40,NHW,M,Y,IHS
87618,425050,40,NHW,M,Y,IHS
87619,890852,40,NHW,F,Y,IHS
87620,291081,40,NHB,M,Y,IHS
87621,551545,40,NHW,M,Y,IHS
87622,332896,40,NHW,F,Y,IHS
87623,784441,40,NHW,F,Y,IHS
87624,437159,40,NHW,F,Y,OHS
87625,389310,40,NHW,F,N,OHS
87626,236810,40,NHW,M,Y,IHS
87627,30781,40,NHW,F,Y,IHS
87628,146453,40,NHW,F,Y,IHS
87629,480541,40,NHW,M,Y,IHS
87630,524069,40,NHW,M,Y,IHS
87631,664064,40,NHW,F,Y,IHS
87632,269502,40,NHW,F,Y,IHS
87633,487602,40,NHW,F,Y,IHS
87634,622165,40,NHW,F,Y,IHS
87635,992402,40,NHW,M,Y,IHS
87636,83638,40,NHW,M,Y,IHS
87637,699716,40,NHB,F,Y,IHS
87638,785756,40,NHW,M,Y,IHS
87639,718545,40,NHW,M,Y,IHS
87640,958013,40,NHB,F,Y,IHS
87641,616161,40,NHW,M,Y,IHS
87642,141449,40,NHW,F,Y,IHS
87643,350255,40,NHW,M,Y,OHS
87644,383714,40,NHW,M,Y,IHS
87645,751370,40,NHW,M,Y,IHS
87646,599058,40,NHW,M,N,OHS
87647,956512,40,NHW,M,Y,IHS
87648,279654,40,NHW,M,N,OHS
87649,389087,40,NHB,M,Y,IHS
87650,467185,40,NHW,M,Y,IHS
87651,622690,40,NHW,F,Y,IHS
87652,252599,40,NHW,F,Y,IHS
87653,493051,40,NHB,F,Y,IHS
87654,548522,40,NHW,F,Y,IHS
87655,872265,40,NHW,M,N,OHS
87656,276258,40,NHB,F,Y,IHS
87657,25715,40,NHB,M,Y,IHS
87658,407616,40,NHB,F,Y,OHS
87659,515736,40,NHW,F,Y,IHS
87660,181369,40,NHW,M,Y,IHS
87661,815435,40,NHW,M,Y,IHS
87662,443938,40,NHB,F,Y,IHS
87663,264946,40,NHW,M,Y,IHS
87664,291029,40,NHW,F,Y,IHS
87665,128206,40,NHW,M,Y,IHS
87666,663563,40,NHW,F,Y,IHS
87667,736011,40,NHW,F,Y,IHS
87668,671122,40,NHW,M,N,IHS
87669,373656,40,NHW,F,Y,IHS
87670,870860,40,NHW,F,Y,IHS
87671,589641,40,NHW,M,N,IHS
87672,64466,40,NHW,M,Y,IHS
87673,83585,40,NHW,F,Y,IHS
87674,899346,40,NHB,M,Y,OHS
87675,344117,40,NHW,M,Y,IHS
87676,113383,40,NHW,F,Y,IHS
87677,118701,40,NHB,F,N,OHS
87678,204897,40,NHW,M,N,OHS
87679,20803,40,NHW,F,Y,IHS
87680,253265,40,NHB,M,Y,IHS
87681,961821,40,NHW,M,Y,OHS
87682,750764,40,NHW,F,Y,IHS
87683,654531,40,NHW,M,Y,IHS
87684,250361,40,NHW,M,Y,IHS
87685,459390,40,NHW,F,Y,OHS
87686,7930,40,NHW,M,Y,IHS
87687,292518,40,NHW,M,Y,IHS
87688,535294,40,NHW,M,Y,IHS
87689,145690,40,NHB,F,N,OHS
87690,850255,40,NHW,F,N,IHS
87691,114060,40,NHW,F,Y,IHS
87692,696200,40,NHW,M,Y,IHS
87693,288761,40,NHW,M,N,OHS
87694,492109,40,NHB,F,N,IHS
87695,23965,40,NHW,M,Y,IHS
87696,615401,40,NHW,F,Y,IHS
87697,125376,40,NHB,M,N,OHS
87698,681294,40,NHW,M,Y,IHS
87699,471532,40,NHB,M,Y,IHS
87700,128817,40,NHW,F,Y,IHS
87701,30387,40,NHW,M,Y,IHS
87702,124487,40,NHB,M,N,OHS
87703,191663,40,NHW,F,Y,IHS
87704,162863,40,NHW,M,N,IHS
87705,596402,40,NHW,F,Y,IHS
87706,429151,40,NHW,F,N,OHS
87707,153586,40,NHW,F,Y,IHS
87708,269098,40,NHB,F,N,OHS
87709,659290,40,NHW,M,Y,IHS
87710,377545,40,NHW,F,Y,OHS
87711,412321,40,NHW,F,Y,OHS
87712,113881,40,NHW,F,Y,OHS
87713,587460,40,NHW,M,Y,IHS
87714,517781,40,NHW,M,Y,IHS
87715,443713,40,NHB,M,Y,IHS
87716,627494,40,NHW,F,N,IHS
87717,543215,40,NHW,M,Y,IHS
87718,935090,40,NHW,F,Y,IHS
87719,659177,40,NHW,M,Y,IHS
87720,814767,40,NHB,M,Y,IHS
87721,689151,40,NHW,M,N,IHS
87722,881077,40,NHW,F,N,OHS
87723,800677,40,NHW,F,Y,IHS
87724,844027,40,NHW,M,Y,OHS
87725,711272,40,NHB,F,N,IHS
87726,231909,40,NHW,F,Y,IHS
87727,451687,40,NHW,M,Y,OHS
87728,864968,40,NHW,F,N,OHS
87729,61083,40,NHW,F,Y,IHS
87730,345164,40,NHW,M,Y,OHS
87731,49882,40,NHB,F,Y,IHS
87732,889493,40,NHW,M,Y,IHS
87733,820836,40,NHW,M,Y,IHS
87734,396751,40,NHW,F,Y,IHS
87735,989216,40,NHW,F,N,IHS
87736,617650,40,NHW,F,Y,OHS
87737,461595,40,NHW,F,Y,IHS
87738,637662,40,NHW,F,Y,IHS
87739,819171,40,NHW,F,Y,IHS
87740,202458,40,NHW,F,Y,IHS
87741,817833,40,NHW,F,Y,IHS
87742,881790,40,NHW,M,Y,IHS
87743,806228,40,NHB,M,N,OHS
87744,915310,40,NHW,F,Y,IHS
87745,934455,40,NHW,M,Y,OHS
87746,117653,40,NHW,F,N,IHS
87747,924587,40,NHW,M,Y,IHS
87748,416369,40,NHW,F,N,IHS
87749,457096,40,NHW,M,Y,IHS
87750,640145,40,NHW,F,Y,IHS
87751,635204,40,NHW,F,Y,IHS
87752,389901,40,NHW,F,Y,IHS
87753,10915,40,NHW,F,Y,IHS
87754,284840,40,NHW,M,Y,IHS
87755,671735,40,NHW,M,Y,IHS
87756,214221,40,NHW,M,N,IHS
87757,542332,40,NHW,M,Y,IHS
87758,11580,40,NHW,F,Y,IHS
87759,988979,40,NHW,M,Y,IHS
87760,537959,40,NHW,F,Y,IHS
87761,620545,40,NHW,F,Y,IHS
87762,74293,40,NHW,M,N,OHS
87763,920872,40,NHW,M,Y,IHS
87764,532234,40,NHW,M,Y,OHS
87765,500960,40,NHW,M,Y,IHS
87766,707928,40,NHB,M,Y,IHS
87767,529115,40,NHW,F,Y,IHS
87768,632323,40,NHW,M,Y,IHS
87769,354181,40,NHW,F,Y,OHS
87770,881733,40,NHB,F,Y,IHS
87771,164663,40,NHW,F,Y,IHS
87772,523117,40,NHW,F,Y,OHS
87773,418324,40,NHW,F,N,IHS
87774,176090,40,NHW,M,N,OHS
87775,881823,40,NHW,F,Y,IHS
87776,832033,40,NHW,F,Y,IHS
87777,814158,40,NHW,M,Y,IHS
87778,281152,40,NHW,M,Y,OHS
87779,199790,40,NHW,M,Y,IHS
87780,860740,40,NHB,F,Y,IHS
87781,725405,40,NHW,M,Y,IHS
87782,515037,40,NHW,F,Y,IHS
87783,950921,40,NHW,M,Y,IHS
87784,305242,40,NHB,F,Y,IHS
87785,74305,40,NHW,F,Y,IHS
87786,52402,40,NHW,M,Y,IHS
87787,408258,40,NHW,M,Y,IHS
87788,660141,40,NHW,M,Y,IHS
87789,771528,40,NHW,F,Y,IHS
87790,857731,40,NHW,F,N,IHS
87791,377774,40,NHW,F,N,IHS
87792,653383,40,NHW,M,N,IHS
87793,768031,40,NHW,F,Y,IHS
87794,934552,40,NHW,F,Y,OHS
87795,313647,40,NHW,F,Y,IHS
87796,910535,40,NHW,F,N,IHS
87797,74191,40,NHW,F,Y,OHS
87798,567397,40,NHW,F,Y,IHS
87799,18417,40,NHW,F,Y,IHS
87800,227043,40,NHW,M,Y,IHS
87801,839503,40,NHW,F,Y,IHS
87802,936921,40,NHB,F,Y,OHS
87803,581378,40,NHB,F,Y,IHS
87804,172376,40,NHW,M,Y,IHS
87805,914717,40,NHW,M,Y,IHS
87806,849924,40,NHB,F,Y,IHS
87807,899742,40,NHW,M,Y,IHS
87808,235510,40,NHB,M,N,OHS
87809,382318,40,NHB,F,Y,IHS
87810,331425,40,NHW,M,Y,IHS
87811,769587,40,NHW,F,Y,IHS
87812,472555,40,NHW,M,Y,IHS
87813,852009,40,NHB,M,Y,IHS
87814,325327,40,NHW,F,Y,IHS
87815,171596,40,NHW,F,Y,IHS
87816,742562,40,NHW,F,Y,OHS
87817,554447,40,NHW,M,Y,IHS
87818,565022,40,NHB,F,Y,OHS
87819,712525,40,NHB,M,Y,IHS
87820,1383,40,NHW,F,Y,IHS
87821,361648,40,NHW,F,Y,IHS
87822,162821,40,NHW,M,Y,IHS
87823,552473,40,NHW,M,Y,IHS
87824,894883,40,NHB,M,N,IHS
87825,417566,40,NHW,F,Y,IHS
87826,153681,40,NHW,F,N,IHS
87827,266114,40,NHW,F,Y,IHS
87828,397492,40,NHW,M,Y,IHS
87829,527982,40,NHW,M,Y,OHS
87830,145869,40,NHW,M,N,IHS
87831,815488,40,NHB,M,Y,IHS
87832,884846,40,NHW,M,Y,IHS
87833,656257,40,NHW,M,Y,IHS
87834,210444,40,NHB,M,Y,IHS
87835,189384,40,NHW,F,Y,IHS
87836,400355,40,NHB,F,Y,IHS
87837,5080,40,NHW,M,N,IHS
87838,126497,40,NHW,F,Y,IHS
87839,500380,40,NHW,M,Y,IHS
87840,568802,40,NHW,M,Y,IHS
87841,6354,40,NHB,M,Y,OHS
87842,67259,40,NHW,F,Y,OHS
87843,244584,40,NHW,F,Y,IHS
87844,546665,40,NHW,F,Y,IHS
87845,391921,40,NHW,M,Y,IHS
87846,921452,40,NHW,M,Y,IHS
87847,960541,40,NHW,F,Y,IHS
87848,606019,40,NHW,M,N,IHS
87849,254304,40,NHW,F,Y,OHS
87850,522802,40,NHW,M,Y,IHS
87851,563403,40,NHB,F,Y,IHS
87852,941843,40,NHW,F,Y,IHS
87853,83250,40,NHW,M,N,IHS
87854,480449,40,NHB,M,N,OHS
87855,426620,40,NHW,F,Y,IHS
87856,88334,40,NHB,F,N,IHS
87857,621789,40,NHW,M,Y,IHS
87858,484602,40,NHW,M,Y,IHS
87859,280328,40,NHW,F,Y,IHS
87860,774741,40,NHW,F,Y,IHS
87861,555007,40,NHW,M,Y,IHS
87862,560660,40,NHW,M,Y,IHS
87863,278879,40,NHW,F,N,OHS
87864,203263,40,NHW,M,Y,OHS
87865,508016,40,NHB,M,Y,IHS
87866,639311,40,NHW,F,Y,IHS
87867,893941,40,NHW,M,Y,IHS
87868,715644,40,NHB,F,Y,IHS
87869,134170,40,NHB,F,Y,IHS
87870,879352,40,NHW,F,Y,OHS
87871,472162,40,NHW,M,Y,OHS
87872,172095,40,NHB,M,N,OHS
87873,629140,40,NHW,M,Y,IHS
87874,491014,40,NHW,F,N,OHS
87875,532461,40,NHW,M,N,IHS
87876,586061,40,NHW,F,Y,OHS
87877,705861,40,NHW,M,Y,IHS
87878,176523,40,NHW,M,Y,IHS
87879,570973,40,NHB,M,Y,IHS
87880,29472,40,NHW,M,Y,IHS
87881,348988,40,NHW,M,Y,IHS
87882,804406,40,NHW,F,Y,IHS
87883,727847,40,NHW,M,Y,IHS
87884,19797,40,NHW,F,Y,IHS
87885,216187,40,NHB,F,Y,IHS
87886,242906,40,NHB,F,Y,IHS
87887,754399,40,NHW,M,N,OHS
87888,62819,40,NHW,M,Y,IHS
87889,176103,40,NHW,F,Y,OHS
87890,766189,40,NHB,F,Y,IHS
87891,910208,40,NHB,F,Y,IHS
87892,129495,40,NHW,M,Y,IHS
87893,744302,40,NHW,M,Y,IHS
87894,393977,40,NHW,M,Y,IHS
87895,722160,40,NHW,M,Y,IHS
87896,650251,40,NHB,M,Y,IHS
87897,108859,40,NHB,M,N,IHS
87898,402613,40,NHW,F,Y,IHS
87899,694777,40,NHW,M,Y,IHS
87900,797061,40,NHW,M,Y,IHS
87901,240449,40,NHW,F,Y,IHS
87902,579605,40,NHW,M,Y,IHS
87903,142033,40,NHW,M,Y,IHS
87904,957023,40,NHW,M,Y,IHS
87905,472212,40,NHW,F,Y,IHS
87906,507878,40,NHW,M,Y,IHS
87907,853172,40,NHW,M,Y,IHS
87908,942988,40,NHW,M,Y,IHS
87909,523059,40,NHW,M,Y,IHS
87910,656113,40,NHW,F,Y,IHS
87911,475518,40,NHW,F,Y,IHS
87912,655180,40,NHW,F,N,OHS
87913,399102,40,NHB,F,Y,IHS
87914,200712,40,NHW,M,Y,IHS
87915,979974,40,NHW,F,Y,IHS
87916,10088,40,NHW,F,Y,IHS
87917,2530,40,NHW,F,Y,IHS
87918,141932,40,NHB,F,N,IHS
87919,390122,40,NHW,M,N,OHS
87920,904186,40,NHW,M,Y,IHS
87921,626059,40,NHW,F,Y,IHS
87922,751709,40,NHW,F,Y,IHS
87923,732670,40,NHW,M,Y,IHS
87924,950187,40,NHW,M,Y,IHS
87925,996550,40,NHW,M,Y,IHS
87926,84276,40,NHB,F,Y,IHS
87927,350758,40,NHW,F,Y,IHS
87928,13810,40,NHB,M,Y,IHS
87929,892816,40,NHW,F,Y,IHS
87930,928444,40,NHW,F,N,IHS
87931,577160,40,NHW,F,Y,IHS
87932,430873,40,NHB,F,Y,IHS
87933,889238,40,NHB,M,Y,IHS
87934,513045,40,NHB,M,N,OHS
87935,957210,40,NHW,F,Y,IHS
87936,860256,40,NHB,F,Y,IHS
87937,840996,40,NHW,M,Y,IHS
87938,589370,40,NHW,M,Y,IHS
87939,766247,40,NHW,M,Y,IHS
87940,951873,40,NHW,M,N,IHS
87941,468935,40,NHB,M,Y,IHS
87942,641687,40,NHW,M,Y,IHS
87943,693132,40,NHW,F,N,OHS
87944,336310,40,NHW,F,Y,IHS
87945,800912,40,NHW,F,Y,IHS
87946,51913,40,NHW,M,Y,OHS
87947,816734,40,NHW,F,Y,OHS
87948,42205,40,NHW,F,Y,IHS
87949,325335,40,NHW,F,Y,IHS
87950,679542,40,NHW,M,Y,IHS
87951,936222,40,NHW,M,N,IHS
87952,640447,40,NHB,M,N,OHS
87953,346178,40,NHB,F,Y,IHS
87954,776464,40,NHB,F,Y,IHS
87955,356936,40,NHW,F,Y,IHS
87956,953141,40,NHW,F,Y,OHS
87957,438342,40,NHW,M,Y,IHS
87958,531679,40,NHW,F,Y,IHS
87959,312161,40,NHW,M,Y,IHS
87960,493277,40,NHW,F,Y,IHS
87961,350577,40,NHW,F,Y,IHS
87962,472879,40,NHW,M,Y,IHS
87963,17380,40,NHW,M,N,IHS
87964,727921,40,NHW,M,Y,IHS
87965,130410,40,NHW,M,Y,IHS
87966,174698,40,NHW,M,N,IHS
87967,811708,40,NHW,M,Y,IHS
87968,323961,40,NHW,F,Y,IHS
87969,217445,40,NHW,M,Y,IHS
87970,8606,40,NHW,M,Y,IHS
87971,821359,40,NHB,F,Y,IHS
87972,125467,40,NHW,F,Y,IHS
87973,767985,40,NHB,F,Y,IHS
87974,470276,40,NHW,M,Y,OHS
87975,188419,40,NHB,F,N,OHS
87976,293753,40,NHW,F,Y,IHS
87977,105604,40,NHB,F,N,IHS
87978,901416,40,NHW,M,Y,IHS
87979,495173,40,NHB,F,Y,IHS
87980,905442,40,NHW,F,Y,IHS
87981,829757,40,NHW,F,Y,IHS
87982,593084,40,NHW,F,Y,IHS
87983,658720,40,NHW,F,Y,OHS
87984,978597,40,NHW,F,Y,IHS
87985,236575,40,NHW,F,Y,IHS
87986,336500,40,NHW,M,Y,IHS
87987,851145,40,NHW,F,Y,IHS
87988,492095,40,NHW,M,Y,IHS
87989,659061,40,NHW,M,Y,OHS
87990,215472,40,NHW,F,Y,IHS
87991,516535,40,NHW,M,Y,IHS
87992,583515,40,NHW,F,Y,IHS
87993,235140,40,NHW,F,N,IHS
87994,983418,40,NHW,M,Y,IHS
87995,27317,40,NHW,F,Y,IHS
87996,265285,40,NHW,F,N,IHS
87997,794788,40,NHW,M,Y,IHS
87998,766400,40,NHB,M,Y,IHS
87999,684801,40,NHB,M,Y,IHS
88000,926042,40,NHB,F,Y,IHS
88001,831335,40,NHB,F,Y,IHS
88002,529071,40,NHW,F,N,IHS
88003,536171,40,NHB,F,Y,OHS
88004,64419,40,NHW,F,Y,OHS
88005,253652,40,NHW,F,Y,OHS
88006,583928,40,NHW,F,Y,IHS
88007,814879,40,NHW,F,Y,OHS
88008,99761,40,NHW,M,Y,IHS
88009,861626,40,NHW,M,N,IHS
88010,177450,40,NHW,F,Y,IHS
88011,753126,40,NHW,F,Y,IHS
88012,16621,40,NHW,M,N,OHS
88013,894211,40,NHW,M,Y,OHS
88014,238908,40,NHW,M,Y,OHS
88015,678579,40,NHB,M,Y,IHS
88016,88892,40,NHB,M,Y,IHS
88017,589533,40,NHW,M,Y,IHS
88018,380507,40,NHW,F,Y,IHS
88019,293766,40,NHW,M,Y,IHS
88020,221289,40,NHB,F,Y,IHS
88021,857404,40,NHW,F,Y,IHS
88022,836632,40,NHW,F,Y,IHS
88023,763083,40,NHW,M,Y,IHS
88024,83954,40,NHW,F,Y,IHS
88025,126816,40,NHW,M,Y,IHS
88026,745976,40,NHW,M,Y,IHS
88027,752155,40,NHB,F,N,OHS
88028,164995,40,NHW,M,Y,IHS
88029,631268,40,NHW,M,Y,IHS
88030,16980,40,NHW,F,Y,IHS
88031,907352,40,NHW,F,Y,IHS
88032,411926,40,NHB,M,Y,IHS
88033,191942,40,NHW,M,N,OHS
88034,193197,40,NHW,M,Y,IHS
88035,859185,40,NHB,F,Y,IHS
88036,410886,40,NHW,M,N,IHS
88037,894513,40,NHW,F,Y,IHS
88038,14702,40,NHB,F,Y,IHS
88039,981155,40,NHW,F,Y,IHS
88040,837003,40,NHW,M,Y,IHS
88041,853295,40,NHW,M,Y,IHS
88042,768785,40,NHW,M,Y,IHS
88043,382239,40,NHW,F,Y,IHS
88044,204698,40,NHW,F,Y,IHS
88045,465698,40,NHB,F,Y,IHS
88046,794026,40,NHW,F,Y,IHS
88047,827912,40,NHW,F,N,IHS
88048,403541,40,NHW,F,Y,OHS
88049,756891,40,NHW,M,Y,IHS
88050,527015,40,NHW,F,Y,OHS
88051,396256,40,NHW,F,Y,IHS
88052,687511,40,NHW,F,Y,IHS
88053,645170,40,NHW,F,Y,IHS
88054,90598,40,NHB,M,N,IHS
88055,641007,40,NHW,M,Y,IHS
88056,508874,40,NHB,F,Y,IHS
88057,776414,40,NHW,F,Y,IHS
88058,88649,40,NHB,M,Y,IHS
88059,689984,40,NHW,M,N,OHS
88060,630178,40,NHB,F,N,IHS
88061,687142,40,NHW,M,Y,IHS
88062,923473,40,NHW,M,Y,IHS
88063,759751,40,NHW,F,Y,IHS
88064,911233,40,NHW,F,Y,IHS
88065,695952,40,NHW,M,Y,IHS
88066,208834,40,NHW,F,Y,IHS
88067,584383,40,NHW,F,Y,IHS
88068,536764,40,NHW,M,N,IHS
88069,450433,40,NHB,F,Y,IHS
88070,410811,40,NHW,M,Y,IHS
88071,492688,40,NHW,F,Y,IHS
88072,91207,40,NHW,M,Y,IHS
88073,306481,40,NHB,F,N,IHS
88074,614024,40,NHW,F,N,IHS
88075,173093,40,NHW,F,Y,IHS
88076,1094,40,NHW,F,N,OHS
88077,10864,40,NHW,M,Y,IHS
88078,948448,40,NHW,F,Y,IHS
88079,514222,40,NHW,F,Y,IHS
88080,415485,40,NHB,M,Y,IHS
88081,206804,40,NHW,F,Y,IHS
88082,709501,40,NHW,M,N,OHS
88083,30252,40,NHB,F,N,IHS
88084,557816,40,NHB,M,Y,IHS
88085,930880,40,NHW,F,Y,IHS
88086,712567,40,NHW,M,Y,OHS
88087,993002,40,NHW,F,Y,OHS
88088,95142,40,NHW,F,N,IHS
88089,102303,40,NHW,F,Y,IHS
88090,902412,40,NHW,F,Y,OHS
88091,986206,40,NHW,F,N,IHS
88092,369768,40,NHW,F,Y,IHS
88093,487654,40,NHW,M,N,OHS
88094,378273,40,NHW,F,Y,IHS
88095,921007,40,NHB,M,Y,IHS
88096,749449,40,NHW,F,Y,OHS
88097,752444,40,NHW,F,Y,IHS
88098,814968,40,NHB,M,Y,IHS
88099,533706,40,NHW,M,Y,IHS
88100,925437,40,NHB,F,Y,IHS
88101,153517,40,NHW,M,N,IHS
88102,310438,40,NHB,M,Y,IHS
88103,721206,40,NHB,F,N,OHS
88104,659365,40,NHW,M,Y,IHS
88105,433340,40,NHB,F,Y,IHS
88106,886094,40,NHW,M,N,IHS
88107,647167,40,NHW,F,N,IHS
88108,253711,40,NHW,F,N,OHS
